time_sequence,contributor,grant,amount,flag
4708,ff734df6f7,Certy - Certify Original Digital Content on Ethereum Blockchain,4.75,0
4709,ff734df6f7,The Marma J Foundation,4.75,0
4710,ff734df6f7,Trust Graphic Novel & Motion Comic,4.75,0
4711,ff734df6f7,Keep3r.live,4.75,0
4712,ff734df6f7,DEPO DAO (Decentralized Politics DAO) - Panvala League,4.75,0
4713,ff734df6f7,The NonFunGerbils Podcast,1.9000000000000001,0
4714,aef1358491,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),0.9361953659384962,0
4715,aef1358491,The Commons Stack: Iteration 0,0.9361953659384962,0
4716,aef1358491,cadCAD: Computer Aided Design for Complex Systems,0.9361953659384962,0
4717,aef1358491,Commons Simulator: Reverse the Apocalypse with Economies that Fund Public Goods ,0.9361953659384962,0
4718,aef1358491,Conviction Voting cadCAD Model Improvements: 1Hive Luna Swarm 🐝,0.9361953659384962,0
4719,aef1358491,A Hitchhiker's Guide to Token Engineering,0.9361953659384962,0
4720,aef1358491,Decentralized Education,0.9361953659384962,0
4721,aef1358491,Vocdoni - Decentralized anonymous voting,0.9361953659384962,0
4722,aef1358491,Finematics - DeFi Education,0.9361953659384962,0
4723,aef1358491,Democracy Earth Foundation,0.9361953659384962,0
4724,aef1358491,The Marma J Foundation,0.9361953659384962,0
4725,aef1358491,DAppNode,0.9361953659384962,0
4726,aef1358491,Giveth 2.0,0.9361953659384962,0
4727,aef1358491,WhalerDAO,0.9361953659384962,0
4728,aef1358491,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,0.9361953659384962,0
4729,aef1358491,Commons Stack Community Fund - Panvala League,0.9361953659384962,0
4730,aef1358491,Token Engineering Commons (Panvala League),0.9361953659384962,0
4731,aef1358491,1Hive Gardens ,0.9361953659384962,0
4732,aef1358491,CryptoScamDB,0.9361953659384962,0
4733,aef1358491,clr.fund,0.9361953659384962,0
4734,aef1358491,Kickback,0.9361953659384962,0
4735,aef1358491,Grassroots Economics CIC Support - Kenya & Beyond,0.9361953659384962,0
4736,aef1358491,RadicalxChange Foundation,0.9361953659384962,0
4737,aef1358491,Rotki - The portfolio tracker and accounting tool that protects your privacy,0.9361953659384962,0
4738,2bcf19c904,Commons Stack Community Fund - Panvala League,17.390625992665562,0
4739,48a591fab8,OpenEthereum (Ex-Parity client),0.9500000000000001,0
4740,48a591fab8,ETHPlanet,0.9500000000000001,0
4741,48a591fab8,Bankless,0.9500000000000001,0
4742,48a591fab8,CryptoScamDB,0.9500000000000001,0
4743,48a591fab8,DAppNode,0.855,0
4744,79318443e3,Prettier Solidity,0.9500000000000001,0
4745,79318443e3,The Gitcoin Open Source Support Fund,3.8000000000000003,0
4746,79318443e3,Web3API,0.9500000000000001,0
4747,79318443e3,Ethereum.cn,0.9500000000000001,0
4748,884fe9099e,kontext.app - Social Bookmarking on Filecoin & Ethereum,2.0,0
4749,86b98f25b5,B4H Awards 2020,5.0,0
4750,8ef3ed26b0,BanklessFR & The Daily Gwei FR,10.381742791554998,0
4751,ff734df6f7,ETHPlanet,4.5,0
4752,ff734df6f7,Geo Web,0.9,0
4753,ff734df6f7,Zero Knowledge Podcast,4.5,0
4754,ff734df6f7,A Hitchhiker's Guide to Token Engineering,4.5,0
4755,ff734df6f7,Charged Particles - DeFi NFT - Interest-bearing Non-fungibles,4.5,0
4756,ff734df6f7,"Trickle - Your Hourly Pay, Cryptographically Secured",4.5,0
4757,ff734df6f7,LUKSO: The Blockchain For New Digital Lifestyle,4.5,0
4758,ff734df6f7,LockEth,13.5,0
4759,ff734df6f7,NFTfi,1.8,0
4760,ff734df6f7,StayBit,1.8,0
4761,ff734df6f7,HiBlock区块链社区 - hiblock community,4.5,0
4762,ff734df6f7,EthHub - Ethereum Information Hub,4.5,0
4763,ff734df6f7,Catnip,4.5,0
4764,ff734df6f7,KERNEL Block II [Panvala League],1.8,0
4765,ff734df6f7,DeFi Safety,0.9,0
4766,ff734df6f7,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,0.9,0
4767,ff734df6f7,T3RN,0.9,0
4768,7bb41e1492,Prettier Solidity,4.75,0
4769,7bb41e1492,Hardhat (formerly Buidler) by Nomic Labs,4.75,0
4770,7bb41e1492,Charged Particles - DeFi NFT - Interest-bearing Non-fungibles,4.75,0
4771,7bb41e1492,Week in Ethereum News,4.75,0
4772,7bb41e1492,hardhat-deploy,4.75,0
4773,7bb41e1492,"ethers.js - Complete, Simple and Tiny",4.75,0
4774,7bb41e1492,EthHub - Ethereum Information Hub,4.75,0
4775,7bb41e1492,EthCC by Ethereum France (Panvala League),4.75,0
4776,7bb41e1492,Umbra:  Privacy Preserving Stealth Payments,4.75,0
4777,7bb41e1492,@PaulRBerg Open-Source Engineering,4.75,0
4778,7bb41e1492,GoodGhosting - a DeFi savings game,4.75,0
4779,7bb41e1492,Bloinx by BX Smart Labs,4.75,0
4780,7bb41e1492,Black Girls CODE x Blockchain Ecosystem,4.75,0
4781,2b3b9889a4,Kickback,4.75,0
4782,2b3b9889a4,Ants-Review,4.75,0
4783,2b3b9889a4,RadicalxChange Foundation,4.75,0
4784,7bb41e1492,Ethereum Magicians,4.75,0
4785,7bb41e1492,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.75,0
4786,7bb41e1492,Nethermind,4.75,0
4787,7bb41e1492,Ronan Sandford (a.k.a. @wighawag) Open Source And Research Grant,4.75,0
4788,7bb41e1492,Women Of Crypto Art,4.75,0
4789,7bb41e1492,The Defiant,4.75,0
4790,7bb41e1492,Meta Gamma Delta - Panvala League,4.75,0
4791,7bb41e1492,Trust Graphic Novel & Motion Comic,4.75,0
4792,7bb41e1492,BlockchainJuju - ETH Devs Sao Paulo (Jan - Nov 2020),4.75,0
4793,7bb41e1492,Black Girls CODE,4.75,0
4794,7bb41e1492,CryptoChicks Hatchery,4.75,0
4795,7bb41e1492,Buidl Guidl,4.75,0
4796,a255639a78,B4H Awards 2020,5.190871395777499,0
4797,c9a707cb3c,BlockchainJuju - ETH Devs Sao Paulo (Jan - Nov 2020),19.0,0
4798,4b0a7454fb,The Defiant,9.5,0
4799,4b0a7454fb,Furucombo - Build your own DeFi legos into one transaction without knowing how to code.,0.9500000000000001,0
4800,4b0a7454fb,Feel the yearn,0.9500000000000001,0
4801,4b0a7454fb,Week in Ethereum News,2.85,0
4802,4b0a7454fb,DeFi Safety,0.9500000000000001,0
4803,4b0a7454fb,Lighthouse: Ethereum 2.0 Client,2.85,0
4804,4b0a7454fb,CREAM: Confidential Reliable Ethereum Anonymous Mixer,0.9500000000000001,0
4805,4b0a7454fb,Yield Farming Tools,0.9500000000000001,0
4806,4b0a7454fb,Decentralised Finance Working Group,0.9500000000000001,0
4807,4b0a7454fb,Bankless,4.75,0
4808,4b0a7454fb,The Ethereum 2.0 Annotated Specification,1.9000000000000001,0
4809,4b0a7454fb,POAP (Proof of Attendance Protocol),4.75,0
4810,4b0a7454fb,Snapshot,4.75,0
4811,4b0a7454fb,Prysm by Prysmatic Labs,2.85,0
4812,4b0a7454fb,GoodGhosting - a DeFi savings game,0.9500000000000001,0
4813,4b0a7454fb,Nimbus,4.75,0
4814,4b0a7454fb,StablePay🙏🙏🏻,0.9500000000000001,0
4815,4b0a7454fb,beaconcha.in - Open source Eth2 blockchain explorer,4.75,0
4816,4b0a7454fb,"EthereumDev.io | Free tutorials for learning Solidity, DeFi programming and more since 2017",0.9500000000000001,0
4817,5ea787d125,Circles UBI,95.00000000000001,0
4818,9d00444f10,Ethereum on ARM,0.9500000000000001,0
4819,9d00444f10,Prysm by Prysmatic Labs,0.9500000000000001,0
4820,9d00444f10,"Trickle - Your Hourly Pay, Cryptographically Secured",0.9500000000000001,0
4821,9d00444f10,Connext Network,0.9500000000000001,0
4822,9d00444f10,Vyper.fun | CryptoZombies+Ethernaut for Vyper,0.9500000000000001,0
4823,9d00444f10,Umbra:  Privacy Preserving Stealth Payments,0.9500000000000001,0
4824,9d00444f10,Minerva Wallet (lab10 collective - Panvala League),0.9500000000000001,0
4825,9d00444f10,The Giving Block - Making Crypto Donations Easy,0.9500000000000001,0
4826,9d00444f10,DeFi Safety,0.9500000000000001,0
4827,9d00444f10,ETH Gas.watch,0.9500000000000001,0
4828,262f6a765e,Circles UBI,14.534439908177,0
4829,9d00444f10,DAppNode,0.9500000000000001,0
4830,9d00444f10,Circles UBI,0.9500000000000001,0
4831,9d00444f10,Abridged,0.9500000000000001,0
4832,9d00444f10,On Time - schedule your transactions,0.9500000000000001,0
4833,9d00444f10,EIP-1559 Community Fund,0.9500000000000001,0
4834,9d00444f10,The Gitcoin Open Source Support Fund,0.9500000000000001,0
4835,9d00444f10,Ethereum Swarm,0.9500000000000001,0
4836,9d00444f10,Lighthouse: Ethereum 2.0 Client,0.9500000000000001,0
4837,9d00444f10,CREAM: Confidential Reliable Ethereum Anonymous Mixer,0.9500000000000001,0
4838,9d00444f10,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,0.9500000000000001,0
4839,9d00444f10,Nimbus,0.9500000000000001,0
4840,9d00444f10,WalletConnect,0.9500000000000001,0
4841,9d00444f10,The Ethereum 2.0 Annotated Specification,0.9500000000000001,0
4842,b3bafadea1,Commons Stack Community Fund - Panvala League,137.67578910860237,0
4843,29cffcc59c,Circles UBI,23.2223194021625,0
4844,f10571e241,Commons Stack Community Fund - Panvala League,1.1014063128688192,0
4845,f10571e241,FightPandemics⚛️,17.622501005901107,0
4846,dae2a7c64b,The Commons Stack: Iteration 0,0.27693849535929793,0
4847,dae2a7c64b,Grassroots Economics CIC Support - Kenya & Beyond,0.27693849535929793,0
4848,dae2a7c64b,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,0.5538769907185959,0
4849,ea85a7cd1b,Circles UBI,5495.5659282,0
4850,e938db4b29,Rekt- The dark web of DeFi journalism,4.95,0
4851,e938db4b29,VoskCoin Youtube - Ethereum Education,4.95,0
4852,e938db4b29,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.95,0
4853,e938db4b29,Cursed Mining,4.95,0
4854,e938db4b29,Feel the yearn,4.95,0
4855,be05959c9d,Scribble Specifications and Runtime Verification Fund,5.2207876317899995,0
4856,71e4a3b389,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.75,0
4857,71e4a3b389,Bankless,9.5,0
4858,71e4a3b389,Gelato - An automation protocol for Ethereum,4.75,0
4859,71e4a3b389,"ethers.js - Complete, Simple and Tiny",4.75,0
4860,71e4a3b389,Week in Ethereum News,9.5,0
4861,71e4a3b389,Zero Knowledge Podcast,9.5,0
4862,71e4a3b389,Furucombo - Build your own DeFi legos into one transaction without knowing how to code.,4.75,0
4863,71e4a3b389,WalletConnect,4.75,0
4864,71e4a3b389,Liquidity Vision,4.75,0
4865,71e4a3b389,Hardhat (formerly Buidler) by Nomic Labs,9.5,0
4866,71e4a3b389,Coin Center is educating policy makers about public blockchains,4.75,0
4867,71e4a3b389,Buidl Guidl,9.5,0
4868,71e4a3b389,Chris Blec,9.5,0
4869,71e4a3b389,The Defiant,9.5,0
4870,71e4a3b389,APY.Vision,4.75,0
4871,71e4a3b389,Rekt- The dark web of DeFi journalism,4.75,0
4872,71e4a3b389,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,9.5,0
4873,408b3ad5a8,Lighthouse: Ethereum 2.0 Client,5.4955659282000004,0
4874,22b10a3b47,Hardhat (formerly Buidler) by Nomic Labs,1.9,0
4875,22b10a3b47,Habitat - Layer-2 Governance,19.0,0
4876,22b10a3b47,"ethers.js - Complete, Simple and Tiny",1.9,0
4877,22b10a3b47,NutBerry,9.5,0
4878,c03bb46352,beaconcha.in - Open source Eth2 blockchain explorer,1.0,0
4879,22b10a3b47,web3swift - Elegant Web3 functionality in Swift,1.9,0
4880,8ea69faa7a,Rotki - The portfolio tracker and accounting tool that protects your privacy,1.0,0
4881,8ea69faa7a,kontext.app - Social Bookmarking on Filecoin & Ethereum,501.0,0
4882,8ea69faa7a,Kickback,1.0,0
4883,ff734df6f7,LockEth,9.5,0
4884,ff734df6f7,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,4.75,0
4885,ff734df6f7,OrganicBlock - Redefining Urban Farming!,14.249999999999998,0
4886,ff734df6f7,Learn Crypto! Decentralize Awareness (by Usecripto),4.75,0
4887,ff734df6f7,NFTfi,9.5,0
4888,ff734df6f7,T3RN,9.5,0
4889,ff734df6f7,Certy - Certify Original Digital Content on Ethereum Blockchain,4.75,0
4890,ff734df6f7,Fiona Kobayashi - Software Engineer,9.5,0
4891,90cf41fe72,Synergy of Serra,1.0890000000000002,0
4892,604c41579d,@antiprosynth | antiprosynthesis.eth ⟠ Twitter account activity,4.75,0
4893,604c41579d,NFTfi,4.75,0
4894,604c41579d,Circles UBI,4.75,0
4895,604c41579d,Nifty Ink,4.75,0
4896,604c41579d,The Daily Gwei by Anthony Sassano (sassal0x),4.75,0
4897,604c41579d,Prysm by Prysmatic Labs,4.75,0
4898,604c41579d,Kickback,4.75,0
4899,604c41579d,NFThub,4.75,0
4900,604c41579d,beaconcha.in - Open source Eth2 blockchain explorer,4.75,0
4901,604c41579d,Women Of Crypto Art,4.75,0
4902,ff734df6f7,Nifty Ink,9.5,0
4903,ff734df6f7,StayBit,9.5,0
4904,ff734df6f7,Ethereum Swarm,9.5,0
4905,ff734df6f7,LUKSO: The Blockchain For New Digital Lifestyle,9.5,0
4906,ff734df6f7,"Trickle - Your Hourly Pay, Cryptographically Secured",9.5,0
4907,ff734df6f7,Zero Knowledge Podcast,9.5,0
4908,10448892c1,beaconcha.in - Open source Eth2 blockchain explorer,5.4955659282000004,0
4909,83c7dd1d9f,FightPandemics⚛️,16.948635915989033,0
4910,83c7dd1d9f,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,0.7754277870060342,0
4911,10448892c1,/r/ethstaker,5.4955659282000004,0
4912,83c7dd1d9f,Grassroots Economics CIC Support - Kenya & Beyond,1.1077539814371917,0
4913,d886b7d9e4,KERNEL Block II [Panvala League],285.0,0
4914,a5a094700e,hardhat-deploy,0.95,0
4915,a5a094700e,WhalerDAO,0.95,0
4916,a5a094700e,Ethereum on ARM,0.95,0
4917,a5a094700e,Ethereum Staking Guides (Ubuntu),0.95,0
4918,a5a094700e,Web3API,0.95,0
4919,a5a094700e,The MoonMath Manual to zk-SNARKs,0.95,0
4920,a5a094700e,Ethereum Magicians,0.95,0
4921,a5a094700e,Kickback,0.95,0
4922,a5a094700e,Nifty Ink,1.9,0
4923,a5a094700e,KERNEL Block II [Panvala League],0.941590884221613,0
4924,a5a094700e,@PaulRBerg Open-Source Engineering,2.85,0
4925,a5a094700e,Women Of Crypto Art,0.95,0
4926,a5a094700e,Rotki - The portfolio tracker and accounting tool that protects your privacy,0.95,0
4927,a5a094700e,VueArweave Grant,0.95,0
4928,a5a094700e,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,0.475,0
4929,a5a094700e,THE Sustainers of SustainWeb3 🌱,0.95,0
4930,a5a094700e,Mooni - The easiest crypto off-ramp,0.95,0
4931,a5a094700e,Snapshot,0.95,0
4932,a5a094700e,Buidl Guidl,3.8,0
4933,a5a094700e,Umbra:  Privacy Preserving Stealth Payments,4.75,0
4934,a5a094700e,ETHPlanet,0.95,0
4935,a5a094700e,The Commons Stack: Iteration 0,2.85,0
4936,a5a094700e,The Defiant,0.95,0
4937,a5a094700e,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,0.95,0
4938,a5a094700e,The Gitcoin Open Source Support Fund,2.85,0
4939,a5a094700e,"ethers.js - Complete, Simple and Tiny",2.85,0
4940,a5a094700e,clr.fund,0.95,0
4941,a5a094700e,Catnip,0.95,0
4942,a5a094700e,Giveth 2.0,0.95,0
4943,a5a094700e,Commons Stack Community Fund - Panvala League,47.5,0
4944,a5a094700e,Circles UBI,0.95,0
4945,a5a094700e,Furucombo - Build your own DeFi legos into one transaction without knowing how to code.,0.475,0
4946,a5a094700e,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),1.6616309721557874,0
4947,a5a094700e,Connext Network,0.95,0
4948,a5a094700e,Abridged,0.95,0
4949,a5a094700e,WalletConnect,2.85,0
4950,ab91ab4fde,Hardhat (formerly Buidler) by Nomic Labs,2.85,0
4951,ab91ab4fde,Nifty Ink,2.85,0
4952,ab91ab4fde,Game3.js - A Javascript Game Framework for Web 3.0,2.85,0
4953,ab91ab4fde,Charged Particles - DeFi NFT - Interest-bearing Non-fungibles,2.85,0
4954,ab91ab4fde,Bankless,2.85,0
4955,ab91ab4fde,Wildcards,2.85,0
4956,ab91ab4fde,KERNEL Block II [Panvala League],47.5,0
4957,ab91ab4fde,FightPandemics⚛️,2.85,0
4958,ab91ab4fde,Reach Platform,2.85,0
4959,ab91ab4fde,GoodGhosting - a DeFi savings game,2.85,0
4960,bd0440c130,KERNEL Block II [Panvala League],285.0,0
4961,ff734df6f7,"Trickle - Your Hourly Pay, Cryptographically Secured",4.75,0
4962,ff734df6f7,Our Bible,9.5,0
4963,ff734df6f7,StayBit,1.9,0
4964,ff734df6f7,T3RN,9.5,0
4965,ff734df6f7,LUKSO: The Blockchain For New Digital Lifestyle,1.9,0
4966,ff734df6f7,hardhat-deploy,4.75,0
4967,ff734df6f7,Pictosis: The Open Web for Digital Goods & Creative Economies,1.9,0
4968,ff734df6f7,HiBlock区块链社区 - hiblock community,1.9,0
4969,ff734df6f7,Zero Knowledge Podcast,9.5,0
4970,ff734df6f7,@antiprosynth | antiprosynthesis.eth ⟠ Twitter account activity,4.75,0
4971,ff734df6f7,RadicalxChange Foundation,1.9,0
4972,ff734df6f7,A Hitchhiker's Guide to Token Engineering,4.75,0
4973,ff734df6f7,TrueBlocks,4.75,0
4974,ff734df6f7,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,4.75,0
4975,19e2f8f1ce,KERNEL Block II [Panvala League],0.85,0
4976,22a712b2ed,Talking Crypto With Gabriel,4.75,0
4977,22a712b2ed,Ceazors Snack Sandwich,4.75,0
4978,f5cb1390bd,Circles UBI,9.5,0
4979,bb049d1b97,Lighthouse: Ethereum 2.0 Client,5.0,0
4980,7dc6da3b28,FightPandemics⚛️,16.748243638243917,0
4981,0bdb58769a,KERNEL Block II [Panvala League],300.0,0
4982,94db8e88a7,@antiprosynth | antiprosynthesis.eth ⟠ Twitter account activity,4.75,0
4983,94db8e88a7,Prysm by Prysmatic Labs,4.75,0
4984,94db8e88a7,Vyper.fun | CryptoZombies+Ethernaut for Vyper,4.75,0
4985,94db8e88a7,Kickback,4.75,0
4986,94db8e88a7,DAppNode,4.75,0
4987,94db8e88a7,The Giving Block - Making Crypto Donations Easy,4.75,0
4988,94db8e88a7,APY.Vision,4.75,0
4989,94db8e88a7,WalletConnect,4.75,0
4990,94db8e88a7,Lighthouse: Ethereum 2.0 Client,4.75,0
4991,94db8e88a7,cadCAD: Computer Aided Design for Complex Systems,4.75,0
4992,94db8e88a7,Snapshot,4.75,0
4993,94db8e88a7,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),4.75,0
4994,94db8e88a7,Rotki - The portfolio tracker and accounting tool that protects your privacy,9.5,0
4995,94db8e88a7,Umbra:  Privacy Preserving Stealth Payments,4.75,0
4996,94db8e88a7,POAP (Proof of Attendance Protocol),9.5,0
4997,94db8e88a7,YieldFarming.info,9.5,0
4998,94db8e88a7,Furucombo - Build your own DeFi legos into one transaction without knowing how to code.,4.75,0
4999,b2b7a940dd,Charged Particles - DeFi NFT - Interest-bearing Non-fungibles,19.0,0
5000,0ca881ced3,FightPandemics⚛️,17.30651842618538,0
5001,0ca881ced3,Commons Stack Community Fund - Panvala League,1.6748243638243914,0
5002,c5e2e3d4d8,The Ethereum 2.0 Annotated Specification,4.75,0
5003,c5e2e3d4d8,Lighthouse: Ethereum 2.0 Client,4.75,0
5004,c5e2e3d4d8,Lodestar -Ethereum 2.0 Client,4.75,0
5005,c5e2e3d4d8,Umbra:  Privacy Preserving Stealth Payments,4.75,0
5006,c5e2e3d4d8,Nym,4.75,0
5007,c5e2e3d4d8,Rotki - The portfolio tracker and accounting tool that protects your privacy,4.75,0
5008,c5e2e3d4d8,The MoonMath Manual to zk-SNARKs,4.75,0
5009,c5e2e3d4d8,Nimbus,4.75,0
5010,c5e2e3d4d8,beaconcha.in - Open source Eth2 blockchain explorer,4.75,0
5011,c5e2e3d4d8,Prysm by Prysmatic Labs,4.75,0
5012,c5e2e3d4d8,Zero Knowledge Podcast,4.75,0
5013,c5e2e3d4d8,Vocdoni - Decentralized anonymous voting,4.75,0
5014,c5e2e3d4d8,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",4.75,0
5015,c5e2e3d4d8,ZeroPool - Scaling anonymous transactions for Ethereum,4.75,0
5016,7d96f40991,"Ethereum Is Growing & So Are We! 200k Followers, 10M Views & 1000+ Episodes. We Cover All Aspects Of Ethereum!",1.425,0
5017,49976c0629,I Want My NFT | The Documentary,5.2982590583375,0
5018,9b70a73a27,Ethereum Staking Guides (Ubuntu),1.0,0
5019,9b70a73a27,The Daily Gwei by Anthony Sassano (sassal0x),1.0,0
5020,9b70a73a27,EthHub - Ethereum Information Hub,2.0,0
5021,9b70a73a27,Ethereum on ARM,1.0,0
5022,9b70a73a27,beaconcha.in - Open source Eth2 blockchain explorer,1.0,0
5023,9b70a73a27,Bankless,1.0,0
5024,9b70a73a27,The Daily Ape,1.0,0
5025,9b70a73a27,/r/ethstaker,1.0,0
5026,9b70a73a27,Rotki - The portfolio tracker and accounting tool that protects your privacy,1.0,0
5027,9b70a73a27,Lighthouse: Ethereum 2.0 Client,5.0,0
5028,ff734df6f7,Our Bible,1.8,0
5029,ff734df6f7,Democracy Earth Foundation,4.5,0
5030,ff734df6f7,OrganicBlock - Redefining Urban Farming!,4.5,0
5031,ff734df6f7,"Trickle - Your Hourly Pay, Cryptographically Secured",1.8,0
5032,ff734df6f7,ETH Memes Twitter,4.5,0
5033,ff734df6f7,Feel the yearn,4.5,0
5034,ff734df6f7,Week in Ethereum News,1.8,0
5035,ff734df6f7,RadicalxChange Foundation,4.5,0
5036,ff734df6f7,The MoonMath Manual to zk-SNARKs,4.5,0
5037,ff734df6f7,DeFi Arts Intelligencer,4.5,0
5038,ff734df6f7,Certy - Certify Original Digital Content on Ethereum Blockchain,18.0,0
5039,ff734df6f7,StayBit,4.5,0
5040,ff734df6f7,web3swift - Elegant Web3 functionality in Swift,1.8,0
5041,ff734df6f7,Vocdoni - Decentralized anonymous voting,1.8,0
5042,9046c75bb6,APY.Vision,10.596518116675,0
5043,ece9033ae0,EtherDrops,2.64912952916875,0
5044,0495b4b06a,Feel the yearn,0.9,0
5045,0495b4b06a,Vyper.fun | CryptoZombies+Ethernaut for Vyper,0.9,0
5046,0495b4b06a,Cryptocurrency Jobs,0.9,0
5047,0495b4b06a,ArchiveNode.io - The Public Access Ethereum Archive Node,0.9,0
5048,0495b4b06a,POAP (Proof of Attendance Protocol),0.9,0
5049,0495b4b06a,Ethereum on ARM,0.9,0
5050,0495b4b06a,Snapshot,0.9,0
5051,0495b4b06a,Coin Center is educating policy makers about public blockchains,0.9,0
5052,5fd46a7dc8,KERNEL Block II [Panvala League],285.0,0
5053,19ca36ba35,KERNEL Block II [Panvala League],300.96,0
5054,91f432158b,DefiSafe,5.0,0
5055,54d30c6b8c,Coin Center is educating policy makers about public blockchains,3.2224380000000004,0
5056,340bcd6980,BeyondNFT,0.95,0
